2458042.000000000, A.D. 2017-Oct-15 12:00:00.0000,  1.510416928773215E+08,  7.333351717020413E+07,  2.214572844329717E+07,  4.427849588754585E+01,  3.564876473826168E+00,  1.721347581297887E+01,
2458042.041666667, A.D. 2017-Oct-15 13:00:00.0000,  1.512010684945185E+08,  7.334633774362250E+07,  2.220769304858978E+07,  4.426351794539538E+01,  3.557667435126577E+00,  1.721130488228260E+01,
2458042.083333333, A.D. 2017-Oct-15 14:00:00.0000,  1.513603902372966E+08,  7.335913239816751E+07,  2.226964983829192E+07,  4.424856564351207E+01,  3.550477088492880E+00,  1.720913382017891E+01,
2458042.125000000, A.D. 2017-Oct-15 15:00:00.0000,  1.515196581978388E+08,  7.337190120100915E+07,  2.233159881195106E+07,  4.423363891418381E+01,  3.543305366480578E+00,  1.720696263807289E+01,
2458042.166666667, A.D. 2017-Oct-15 16:00:00.0000,  1.516788724680848E+08,  7.338464421907514E+07,  2.239353996915562E+07,  4.421873768994202E+01,  3.536152201946040E+00,  1.720479134728341E+01,
2458042.208333333, A.D. 2017-Oct-15 17:00:00.0000,  1.518380331397319E+08,  7.339736151905192E+07,  2.245547330953457E+07,  4.420386190356020E+01,  3.529017528044534E+00,  1.720261995904383E+01,
2458042.250000000, A.D. 2017-Oct-15 18:00:00.0000,  1.519971403042355E+08,  7.341005316738595E+07,  2.251739883275717E+07,  4.418901148805219E+01,  3.521901278228319E+00,  1.720044848450247E+01,
2458042.291666667, A.D. 2017-Oct-15 19:00:00.0000,  1.521561940528108E+08,  7.342271923028456E+07,  2.257931653853271E+07,  4.417418637667070E+01,  3.514803386244787E+00,  1.719827693472332E+01,
2458042.333333333, A.D. 2017-Oct-15 20:00:00.0000,  1.523151944764327E+08,  7.343535977371715E+07,  2.264122642661008E+07,  4.415938650290570E+01,  3.507723786134470E+00,  1.719610532068660E+01,
2458042.375000000, A.D. 2017-Oct-15 21:00:00.0000,  1.524741416658373E+08,  7.344797486341617E+07,  2.270312849677761E+07,  4.414461180048277E+01,  3.500662412229979E+00,  1.719393365328927E+01,
2458042.416666667, A.D. 2017-Oct-15 22:00:00.0000,  1.526330357115225E+08,  7.346056456487818E+07,  2.276502274886272E+07,  4.412986220336172E+01,  3.493619199153203E+00,  1.719176194334572E+01,
2458042.458333333, A.D. 2017-Oct-15 23:00:00.0000,  1.527918767037489E+08,  7.347312894336493E+07,  2.282690918273153E+07,  4.411513764573491E+01,  3.486594081814298E+00,  1.718959020158831E+01,
2458042.500000000, A.D. 2017-Oct-16 00:00:00.0000,  1.529506647325405E+08,  7.348566806390436E+07,  2.288878779828875E+07,  4.410043806202577E+01,  3.479586995409861E+00,  1.718741843866787E+01,
2458042.541666667, A.D. 2017-Oct-16 01:00:00.0000,  1.531093998876857E+08,  7.349818199129158E+07,  2.295065859547724E+07,  4.408576338688728E+01,  3.472597875421294E+00,  1.718524666515433E+01,
2458042.583333333, A.D. 2017-Oct-16 02:00:00.0000,  1.532680822587382E+08,  7.351067079008999E+07,  2.301252157427775E+07,  4.407111355520050E+01,  3.465626657613233E+00,  1.718307489153726E+01,
2458042.625000000, A.D. 2017-Oct-16 03:00:00.0000,  1.534267119350175E+08,  7.352313452463226E+07,  2.307437673470867E+07,  4.405648850207307E+01,  3.458673278032048E+00,  1.718090312822640E+01,
2458042.666666667, A.D. 2017-Oct-16 04:00:00.0000,  1.535852890056098E+08,  7.353557325902128E+07,  2.313622407682575E+07,  4.404188816283776E+01,  3.451737673004275E+00,  1.717873138555220E+01,
2458042.708333333, A.D. 2017-Oct-16 05:00:00.0000,  1.537438135593692E+08,  7.354798705713126E+07,  2.319806360072172E+07,  4.402731247305101E+01,  3.444819779135140E+00,  1.717655967376640E+01,
2458042.750000000, A.D. 2017-Oct-16 06:00:00.0000,  1.539022856849180E+08,  7.356037598260869E+07,  2.325989530652613E+07,  4.401276136849159E+01,  3.437919533307119E+00,  1.717438800304249E+01,
2458042.791666667, A.D. 2017-Oct-16 07:00:00.0000,  1.540607054706478E+08,  7.357274009887330E+07,  2.332171919440502E+07,  4.399823478515910E+01,  3.431036872678518E+00,  1.717221638347632E+01,
2458042.833333333, A.D. 2017-Oct-16 08:00:00.0000,  1.542190730047201E+08,  7.358507946911913E+07,  2.338353526456058E+07,  4.398373265927255E+01,  3.424171734681973E+00,  1.717004482508657E+01,
2458042.875000000, A.D. 2017-Oct-16 09:00:00.0000,  1.543773883750672E+08,  7.359739415631542E+07,  2.344534351723098E+07,  4.396925492726952E+01,  3.417324057023582E+00,  1.716787333781528E+01,
2458042.916666667, A.D. 2017-Oct-16 10:00:00.0000,  1.545356516693931E+08,  7.360968422320767E+07,  2.350714395269004E+07,  4.395480152580401E+01,  3.410493777680820E+00,  1.716570193152837E+01,
2458042.958333333, A.D. 2017-Oct-16 11:00:00.0000,  1.546938629751739E+08,  7.362194973231860E+07,  2.356893657124692E+07,  4.394037239174568E+01,  3.403680834901742E+00,  1.716353061601618E+01,
2458043.000000000, A.D. 2017-Oct-16 12:00:00.0000,  1.548520223796590E+08,  7.363419074594904E+07,  2.363072137324594E+07,  4.392596746217846E+01,  3.396885167203562E+00,  1.716135940099390E+01,
2458043.041666667, A.D. 2017-Oct-16 13:00:00.0000,  1.550101299698718E+08,  7.364640732617907E+07,  2.369249835906624E+07,  4.391158667439920E+01,  3.390106713371402E+00,  1.715918829610216E+01,
2458043.083333333, A.D. 2017-Oct-16 14:00:00.0000,  1.551681858326099E+08,  7.365859953486881E+07,  2.375426752912151E+07,  4.389722996591662E+01,  3.383345412457091E+00,  1.715701731090748E+01,
2458043.125000000, A.D. 2017-Oct-16 15:00:00.0000,  1.553261900544468E+08,  7.367076743365945E+07,  2.381602888385979E+07,  4.388289727444994E+01,  3.376601203777919E+00,  1.715484645490277E+01,
2458043.166666667, A.D. 2017-Oct-16 16:00:00.0000,  1.554841427217318E+08,  7.368291108397418E+07,  2.387778242376315E+07,  4.386858853792777E+01,  3.369874026915434E+00,  1.715267573750785E+01,
2458043.208333333, A.D. 2017-Oct-16 17:00:00.0000,  1.556420439205915E+08,  7.369503054701923E+07,  2.393952814934741E+07,  4.385430369448691E+01,  3.363163821714286E+00,  1.715050516806991E+01,
2458043.250000000, A.D. 2017-Oct-16 18:00:00.0000,  1.557998937369298E+08,  7.370712588378464E+07,  2.400126606116193E+07,  4.384004268247124E+01,  3.356470528281051E+00,  1.714833475586401E+01,
2458043.291666667, A.D. 2017-Oct-16 19:00:00.0000,  1.559576922564293E+08,  7.371919715504539E+07,  2.406299615978935E+07,  4.382580544043048E+01,  3.349794086983124E+00,  1.714616451009355E+01,
2458043.333333333, A.D. 2017-Oct-16 20:00:00.0000,  1.561154395645514E+08,  7.373124442136222E+07,  2.412471844584529E+07,  4.381159190711962E+01,  3.343134438447443E+00,  1.714399443989083E+01,
2458043.375000000, A.D. 2017-Oct-16 21:00:00.0000,  1.562731357465377E+08,  7.374326774308257E+07,  2.418643291997812E+07,  4.379740202149705E+01,  3.336491523559583E+00,  1.714182455431738E+01,
2458043.416666667, A.D. 2017-Oct-16 22:00:00.0000,  1.564307808874104E+08,  7.375526718034159E+07,  2.424813958286873E+07,  4.378323572272406E+01,  3.329865283462519E+00,  1.713965486236457E+01,
2458043.458333333, A.D. 2017-Oct-16 23:00:00.0000,  1.565883750719728E+08,  7.376724279306293E+07,  2.430983843523020E+07,  4.376909295016370E+01,  3.323255659555565E+00,  1.713748537295401E+01,
2458043.500000000, A.D. 2017-Oct-17 00:00:00.0000,  1.567459183848105E+08,  7.377919464095978E+07,  2.437152947780766E+07,  4.375497364337972E+01,  3.316662593493293E+00,  1.713531609493807E+01,
2458043.541666667, A.D. 2017-Oct-17 01:00:00.0000,  1.569034109102918E+08,  7.379112278353578E+07,  2.443321271137797E+07,  4.374087774213566E+01,  3.310086027184438E+00,  1.713314703710028E+01,
2458043.583333333, A.D. 2017-Oct-17 02:00:00.0000,  1.570608527325685E+08,  7.380302728008580E+07,  2.449488813674946E+07,  4.372680518639390E+01,  3.303525902790851E+00,  1.713097820815587E+01,
2458043.625000000, A.D. 2017-Oct-17 03:00:00.0000,  1.572182439355766E+08,  7.381490818969706E+07,  2.455655575476174E+07,  4.371275591631471E+01,  3.296982162726435E+00,  1.712880961675220E+01,
2458043.666666667, A.D. 2017-Oct-17 04:00:00.0000,  1.573755846030372E+08,  7.382676557124981E+07,  2.461821556628543E+07,  4.369872987225524E+01,  3.290454749656091E+00,  1.712664127146920E+01,
2458043.708333333, A.D. 2017-Oct-17 05:00:00.0000,  1.575328748184568E+08,  7.383859948341845E+07,  2.467986757222188E+07,  4.368472699476882E+01,  3.283943606494679E+00,  1.712447318081988E+01,
2458043.750000000, A.D. 2017-Oct-17 06:00:00.0000,  1.576901146651283E+08,  7.385040998467225E+07,  2.474151177350302E+07,  4.367074722460384E+01,  3.277448676406065E+00,  1.712230535325072E+01,
2458043.791666667, A.D. 2017-Oct-17 07:00:00.0000,  1.578473042261318E+08,  7.386219713327636E+07,  2.480314817109105E+07,  4.365679050270317E+01,  3.270969902801680E+00,  1.712013779714221E+01,
2458043.833333333, A.D. 2017-Oct-17 08:00:00.0000,  1.580044435843350E+08,  7.387396098729259E+07,  2.486477676597818E+07,  4.364285677020304E+01,  3.264507229340098E+00,  1.711797052080920E+01,
2458043.875000000, A.D. 2017-Oct-17 09:00:00.0000,  1.581615328223941E+08,  7.388570160458045E+07,  2.492639755918650E+07,  4.362894596843238E+01,  3.258060599925601E+00,  1.711580353250144E+01,
2458043.916666667, A.D. 2017-Oct-17 10:00:00.0000,  1.583185720227544E+08,  7.389741904279788E+07,  2.498801055176765E+07,  4.361505803891198E+01,  3.251629958707264E+00,  1.711363684040397E+01,
2458043.958333333, A.D. 2017-Oct-17 11:00:00.0000,  1.584755612676510E+08,  7.390911335940224E+07,  2.504961574480261E+07,  4.360119292335366E+01,  3.245215250077923E+00,  1.711147045263758E+01,
2458044.000000000, A.D. 2017-Oct-17 12:00:00.0000,  1.586325006391096E+08,  7.392078461165109E+07,  2.511121313940151E+07,  4.358735056365958E+01,  3.238816418673137E+00,  1.710930437725928E+01,
2458044.041666667, A.D. 2017-Oct-17 13:00:00.0000,  1.587893902189469E+08,  7.393243285660319E+07,  2.517280273670335E+07,  4.357353090192134E+01,  3.232433409370159E+00,  1.710713862226270E+01,
2458044.083333333, A.D. 2017-Oct-17 14:00:00.0000,  1.589462300887716E+08,  7.394405815111922E+07,  2.523438453787578E+07,  4.355973388041939E+01,  3.226066167286945E+00,  1.710497319557856E+01,
2458044.125000000, A.D. 2017-Oct-17 15:00:00.0000,  1.591030203299852E+08,  7.395566055186275E+07,  2.529595854411492E+07,  4.354595944162214E+01,  3.219714637781118E+00,  1.710280810507509E+01,
2458044.166666667, A.D. 2017-Oct-17 16:00:00.0000,  1.592597610237818E+08,  7.396724011530104E+07,  2.535752475664511E+07,  4.353220752818533E+01,  3.213378766448946E+00,  1.710064335855846E+01,
2458044.208333333, A.D. 2017-Oct-17 17:00:00.0000,  1.594164522511499E+08,  7.397879689770597E+07,  2.541908317671863E+07,  4.351847808295137E+01,  3.207058499124392E+00,  1.709847896377323E+01,
2458044.250000000, A.D. 2017-Oct-17 18:00:00.0000,  1.595730940928725E+08,  7.399033095515482E+07,  2.548063380561557E+07,  4.350477104894836E+01,  3.200753781877831E+00,  1.709631492840278E+01,
2458044.291666667, A.D. 2017-Oct-17 19:00:00.0000,  1.597296866295277E+08,  7.400184234353115E+07,  2.554217664464357E+07,  4.349108636938977E+01,  3.194464561015415E+00,  1.709415126006970E+01,
2458044.333333333, A.D. 2017-Oct-17 20:00:00.0000,  1.598862299414895E+08,  7.401333111852564E+07,  2.560371169513759E+07,  4.347742398767353E+01,  3.188190783077800E+00,  1.709198796633627E+01,
2458044.375000000, A.D. 2017-Oct-17 21:00:00.0000,  1.600427241089286E+08,  7.402479733563694E+07,  2.566523895845972E+07,  4.346378384738142E+01,  3.181932394839187E+00,  1.708982505470484E+01,
2458044.416666667, A.D. 2017-Oct-17 22:00:00.0000,  1.601991692118129E+08,  7.403624105017252E+07,  2.572675843599893E+07,  4.345016589227841E+01,  3.175689343306304E+00,  1.708766253261829E+01,
2458044.458333333, A.D. 2017-Oct-17 23:00:00.0000,  1.603555653299080E+08,  7.404766231724946E+07,  2.578827012917089E+07,  4.343657006631197E+01,  3.169461575717372E+00,  1.708550040746039E+01,
2458044.500000000, A.D. 2017-Oct-18 00:00:00.0000,  1.605119125427783E+08,  7.405906119179536E+07,  2.584977403941774E+07,  4.342299631361149E+01,  3.163249039541072E+00,  1.708333868655630E+01,
2458044.541666667, A.D. 2017-Oct-18 01:00:00.0000,  1.606682109297871E+08,  7.407043772854908E+07,  2.591127016820792E+07,  4.340944457848757E+01,  3.157051682475541E+00,  1.708117737717290E+01,
2458044.583333333, A.D. 2017-Oct-18 02:00:00.0000,  1.608244605700978E+08,  7.408179198206161E+07,  2.597275851703587E+07,  4.339591480543142E+01,  3.150869452447341E+00,  1.707901648651926E+01,
2458044.625000000, A.D. 2017-Oct-18 03:00:00.0000,  1.609806615426743E+08,  7.409312400669691E+07,  2.603423908742191E+07,  4.338240693911425E+01,  3.144702297610423E+00,  1.707685602174701E+01,
2458044.666666667, A.D. 2017-Oct-18 04:00:00.0000,  1.611368139262814E+08,  7.410443385663269E+07,  2.609571188091202E+07,  4.336892092438671E+01,  3.138550166345127E+00,  1.707469598995081E+01,
2458044.708333333, A.D. 2017-Oct-18 05:00:00.0000,  1.612929177994858E+08,  7.411572158586122E+07,  2.615717689907758E+07,  4.335545670627796E+01,  3.132413007257085E+00,  1.707253639816866E+01,
2458044.750000000, A.D. 2017-Oct-18 06:00:00.0000,  1.614489732406568E+08,  7.412698724819015E+07,  2.621863414351523E+07,  4.334201422999555E+01,  3.126290769176290E+00,  1.707037725338237E+01,
2458044.791666667, A.D. 2017-Oct-18 07:00:00.0000,  1.616049803279664E+08,  7.413823089724335E+07,  2.628008361584665E+07,  4.332859344092446E+01,  3.120183401156001E+00,  1.706821856251797E+01,
2458044.833333333, A.D. 2017-Oct-18 08:00:00.0000,  1.617609391393907E+08,  7.414945258646166E+07,  2.634152531771831E+07,  4.331519428462667E+01,  3.114090852471730E+00,  1.706606033244606E+01,
2458044.875000000, A.D. 2017-Oct-18 09:00:00.0000,  1.619168497527099E+08,  7.416065236910373E+07,  2.640295925080138E+07,  4.330181670684044E+01,  3.108013072620210E+00,  1.706390256998222E+01,
2458044.916666667, A.D. 2017-Oct-18 10:00:00.0000,  1.620727122455093E+08,  7.417183029824679E+07,  2.646438541679144E+07,  4.328846065347983E+01,  3.101950011318367E+00,  1.706174528188743E+01,
2458044.958333333, A.D. 2017-Oct-18 11:00:00.0000,  1.622285266951796E+08,  7.418298642678741E+07,  2.652580381740827E+07,  4.327512607063407E+01,  3.095901618502289E+00,  1.705958847486844E+01,
2458045.000000000, A.D. 2017-Oct-18 12:00:00.0000,  1.623842931789180E+08,  7.419412080744237E+07,  2.658721445439576E+07,  4.326181290456692E+01,  3.089867844326188E+00,  1.705743215557814E+01,
2458045.041666667, A.D. 2017-Oct-18 13:00:00.0000,  1.625400117737284E+08,  7.420523349274936E+07,  2.664861732952163E+07,  4.324852110171620E+01,  3.083848639161376E+00,  1.705527633061600E+01,
2458045.083333333, A.D. 2017-Oct-18 14:00:00.0000,  1.626956825564221E+08,  7.421632453506784E+07,  2.671001244457725E+07,  4.323525060869313E+01,  3.077843953595238E+00,  1.705312100652838E+01,
2458045.125000000, A.D. 2017-Oct-18 15:00:00.0000,  1.628513056036188E+08,  7.422739398657972E+07,  2.677139980137748E+07,  4.322200137228177E+01,  3.071853738430193E+00,  1.705096618980898E+01,
2458045.166666667, A.D. 2017-Oct-18 16:00:00.0000,  1.630068809917468E+08,  7.423844189929022E+07,  2.683277940176045E+07,  4.320877333943848E+01,  3.065877944682667E+00,  1.704881188689917E+01,
2458045.208333333, A.D. 2017-Oct-18 17:00:00.0000,  1.631624087970436E+08,  7.424946832502860E+07,  2.689415124758739E+07,  4.319556645729136E+01,  3.059916523582033E+00,  1.704665810418841E+01,
2458045.250000000, A.D. 2017-Oct-18 18:00:00.0000,  1.633178890955569E+08,  7.426047331544891E+07,  2.695551534074245E+07,  4.318238067313948E+01,  3.053969426569728E+00,  1.704450484801455E+01,
2458045.291666667, A.D. 2017-Oct-18 19:00:00.0000,  1.634733219631448E+08,  7.427145692203079E+07,  2.701687168313249E+07,  4.316921593445267E+01,  3.048036605298002E+00,  1.704235212466429E+01,
2458045.333333333, A.D. 2017-Oct-18 20:00:00.0000,  1.636287074754767E+08,  7.428241919608018E+07,  2.707822027668691E+07,  4.315607218887067E+01,  3.042118011629041E+00,  1.704019994037351E+01,
2458045.375000000, A.D. 2017-Oct-18 21:00:00.0000,  1.637840457080338E+08,  7.429336018873012E+07,  2.713956112335747E+07,  4.314294938420269E+01,  3.036213597633901E+00,  1.703804830132759E+01,
2458045.416666667, A.D. 2017-Oct-18 22:00:00.0000,  1.639393367361096E+08,  7.430427995094146E+07,  2.720089422511813E+07,  4.312984746842680E+01,  3.030323315591486E+00,  1.703589721366187E+01,
2458045.458333333, A.D. 2017-Oct-18 23:00:00.0000,  1.640945806348109E+08,  7.431517853350370E+07,  2.726221958396480E+07,  4.311676638968937E+01,  3.024447117987534E+00,  1.703374668346192E+01,
2458045.500000000, A.D. 2017-Oct-19 00:00:00.0000,  1.642497774790578E+08,  7.432605598703553E+07,  2.732353720191525E+07,  4.310370609630458E+01,  3.018584957513590E+00,  1.703159671676395E+01,
2458045.541666667, A.D. 2017-Oct-19 01:00:00.0000,  1.644049273435849E+08,  7.433691236198580E+07,  2.738484708100889E+07,  4.309066653675371E+01,  3.012736787065990E+00,  1.702944731955516E+01,
2458045.583333333, A.D. 2017-Oct-19 02:00:00.0000,  1.645600303029414E+08,  7.434774770863415E+07,  2.744614922330657E+07,  4.307764765968473E+01,  3.006902559744845E+00,  1.702729849777407E+01,
2458045.625000000, A.D. 2017-Oct-19 03:00:00.0000,  1.647150864314921E+08,  7.435856207709168E+07,  2.750744363089044E+07,  4.306464941391169E+01,  3.001082228853022E+00,  1.702515025731089E+01,
2458045.666666667, A.D. 2017-Oct-19 04:00:00.0000,  1.648700958034179E+08,  7.436935551730180E+07,  2.756873030586381E+07,  4.305167174841413E+01,  2.995275747895136E+00,  1.702300260400789E+01,
2458045.708333333, A.D. 2017-Oct-19 05:00:00.0000,  1.650250584927160E+08,  7.438012807904088E+07,  2.763000925035085E+07,  4.303871461233658E+01,  2.989483070576472E+00,  1.702085554365967E+01,
2458045.750000000, A.D. 2017-Oct-19 06:00:00.0000,  1.651799745732012E+08,  7.439087981191899E+07,  2.769128046649659E+07,  4.302577795498793E+01,  2.983704150802263E+00,  1.701870908201361E+01,
2458045.791666667, A.D. 2017-Oct-19 07:00:00.0000,  1.653348441185058E+08,  7.440161076538062E+07,  2.775254395646663E+07,  4.301286172584096E+01,  2.977938942676251E+00,  1.701656322477012E+01,
2458045.833333333, A.D. 2017-Oct-19 08:00:00.0000,  1.654896672020806E+08,  7.441232098870540E+07,  2.781379972244700E+07,  4.299996587453173E+01,  2.972187400499983E+00,  1.701441797758303E+01,
2458045.875000000, A.D. 2017-Oct-19 09:00:00.0000,  1.656444438971956E+08,  7.442301053100877E+07,  2.787504776664402E+07,  4.298709035085906E+01,  2.966449478771726E+00,  1.701227334605991E+01,
2458045.916666667, A.D. 2017-Oct-19 10:00:00.0000,  1.657991742769399E+08,  7.443367944124272E+07,  2.793628809128411E+07,  4.297423510478390E+01,  2.960725132185483E+00,  1.701012933576241E+01,
2458045.958333333, A.D. 2017-Oct-19 11:00:00.0000,  1.659538584142233E+08,  7.444432776819652E+07,  2.799752069861361E+07,  4.296140008642891E+01,  2.955014315629994E+00,  1.700798595220657E+01,
2458046.000000000, A.D. 2017-Oct-19 12:00:00.0000,  1.661084963817758E+08,  7.445495556049739E+07,  2.805874559089866E+07,  4.294858524607775E+01,  2.949316984187749E+00,  1.700584320086319E+01,
2458046.041666667, A.D. 2017-Oct-19 13:00:00.0000,  1.662630882521492E+08,  7.446556286661112E+07,  2.811996277042500E+07,  4.293579053417466E+01,  2.943633093134010E+00,  1.700370108715811E+01,
2458046.083333333, A.D. 2017-Oct-19 14:00:00.0000,  1.664176340977167E+08,  7.447614973484296E+07,  2.818117223949782E+07,  4.292301590132382E+01,  2.937962597935833E+00,  1.700155961647257E+01,
2458046.125000000, A.D. 2017-Oct-19 15:00:00.0000,  1.665721339906745E+08,  7.448671621333808E+07,  2.824237400044163E+07,  4.291026129828884E+01,  2.932305454251070E+00,  1.699941879414351E+01,
2458046.166666667, A.D. 2017-Oct-19 16:00:00.0000,  1.667265880030413E+08,  7.449726235008240E+07,  2.830356805560004E+07,  4.289752667599221E+01,  2.926661617927404E+00,  1.699727862546388E+01,
2458046.208333333, A.D. 2017-Oct-19 17:00:00.0000,  1.668809962066598E+08,  7.450778819290324E+07,  2.836475440733565E+07,  4.288481198551472E+01,  2.921031045001385E+00,  1.699513911568301E+01,
2458046.250000000, A.D. 2017-Oct-19 18:00:00.0000,  1.670353586731967E+08,  7.451829378946994E+07,  2.842593305802988E+07,  4.287211717809493E+01,  2.915413691697451E+00,  1.699300027000687E+01,
2458046.291666667, A.D. 2017-Oct-19 19:00:00.0000,  1.671896754741434E+08,  7.452877918729469E+07,  2.848710401008282E+07,  4.285944220512859E+01,  2.909809514426915E+00,  1.699086209359839E+01,
2458046.333333333, A.D. 2017-Oct-19 20:00:00.0000,  1.673439466808168E+08,  7.453924443373297E+07,  2.854826726591305E+07,  4.284678701816820E+01,  2.904218469787239E+00,  1.698872459157781E+01,
2458046.375000000, A.D. 2017-Oct-19 21:00:00.0000,  1.674981723643595E+08,  7.454968957598445E+07,  2.860942282795753E+07,  4.283415156892229E+01,  2.898640514560722E+00,  1.698658776902292E+01,
2458046.416666667, A.D. 2017-Oct-19 22:00:00.0000,  1.676523525957405E+08,  7.456011466109346E+07,  2.867057069867143E+07,  4.282153580925498E+01,  2.893075605713786E+00,  1.698445163096942E+01,
2458046.458333333, A.D. 2017-Oct-19 23:00:00.0000,  1.678064874457560E+08,  7.457051973594980E+07,  2.873171088052791E+07,  4.280893969118543E+01,  2.887523700395976E+00,  1.698231618241122E+01,
