58054.2	1.22485e+08	7.84828e+07	3.40135e+07
58054.2	1.22468e+08	7.85042e+07	3.40228e+07
58055.3	1.20832e+08	8.05564e+07	3.49126e+07
58055.3	1.20819e+08	8.05731e+07	3.49198e+07
58055.3	1.20809e+08	8.05845e+07	3.49247e+07
58055.3	1.20807e+08	8.05877e+07	3.49262e+07
58055.3	1.20799e+08	8.05971e+07	3.49302e+07
58055.3	1.20796e+08	8.06011e+07	3.4932e+07
58055.3	1.20789e+08	8.061e+07	3.49358e+07
58055.3	1.2077e+08	8.06324e+07	3.49455e+07
58055.3	1.2076e+08	8.0645e+07	3.4951e+07
58055.3	1.20757e+08	8.06492e+07	3.49528e+07
58056.2	1.19454e+08	8.22257e+07	3.56364e+07
58056.2	1.19446e+08	8.22358e+07	3.56408e+07
58056.2	1.19433e+08	8.22498e+07	3.56468e+07
58056.2	1.19426e+08	8.22596e+07	3.56511e+07
58056.3	1.19261e+08	8.24549e+07	3.57357e+07
58056.3	1.19255e+08	8.24619e+07	3.57388e+07
58066.1	1.02062e+08	9.96468e+07	4.31888e+07
58066.1	1.02022e+08	9.968e+07	4.32032e+07
58066.1	1.01979e+08	9.97166e+07	4.32191e+07
58067.2	1.00022e+08	1.01336e+08	4.39209e+07
58067.2	1.00007e+08	1.01348e+08	4.39262e+07
58067.2	9.9995e+07	1.01358e+08	4.39306e+07
58068.1	9.81871e+07	1.02803e+08	4.45571e+07
58068.1	9.81731e+07	1.02814e+08	4.45619e+07
58068.2	9.80563e+07	1.02906e+08	4.46016e+07
58068.2	9.8047e+07	1.02913e+08	4.46048e+07
58068.2	9.80424e+07	1.02917e+08	4.46064e+07
58068.2	9.80377e+07	1.02921e+08	4.4608e+07
58069.2	9.60714e+07	1.04438e+08	4.52655e+07
58069.2	9.60441e+07	1.04458e+08	4.52744e+07
58069.2	9.59969e+07	1.04494e+08	4.529e+07
58072.3	8.96184e+07	1.09057e+08	4.7266e+07
58072.3	8.96115e+07	1.09062e+08	4.7268e+07
58072.3	8.96047e+07	1.09067e+08	4.727e+07
58072.3	8.95978e+07	1.09071e+08	4.7272e+07
58073.2	8.77187e+07	1.10322e+08	4.78143e+07
58073.2	8.77118e+07	1.10327e+08	4.78163e+07
58073.2	8.77049e+07	1.10331e+08	4.78183e+07
58073.2	8.7698e+07	1.10336e+08	4.78202e+07
58074.1	8.57294e+07	1.11607e+08	4.83729e+07
58074.2	8.56431e+07	1.11661e+08	4.83966e+07
58078	7.72103e+07	1.16618e+08	5.05382e+07
58078	7.71979e+07	1.16624e+08	5.05411e+07
58078	7.71851e+07	1.16631e+08	5.05441e+07
58078	7.71722e+07	1.16638e+08	5.05472e+07
58078.1	7.7134e+07	1.16659e+08	5.05561e+07
58078.1	7.71223e+07	1.16665e+08	5.05589e+07
58078.1	7.70875e+07	1.16684e+08	5.05671e+07
58078.1	7.69523e+07	1.16749e+08	5.05964e+07
58078.1	7.69382e+07	1.16757e+08	5.05997e+07
58078.2	7.69242e+07	1.16765e+08	5.0603e+07
58078.2	7.69101e+07	1.16772e+08	5.06063e+07
58078.2	7.6896e+07	1.1678e+08	5.06096e+07
58078.2	7.68036e+07	1.1683e+08	5.06313e+07
58078.2	7.67896e+07	1.16838e+08	5.06346e+07
58078.2	7.67755e+07	1.16845e+08	5.06379e+07
58078.2	7.67615e+07	1.16853e+08	5.06412e+07
58078.2	7.67474e+07	1.1686e+08	5.06445e+07
58079.2	7.45056e+07	1.18047e+08	5.11634e+07
58079.2	7.44527e+07	1.18074e+08	5.11753e+07
58079.3	7.43998e+07	1.18102e+08	5.11871e+07
58079.3	7.4347e+07	1.18129e+08	5.11989e+07
58079.3	7.42932e+07	1.18157e+08	5.1211e+07
58079.5	7.38121e+07	1.18409e+08	5.13144e+07
58079.5	7.37978e+07	1.18416e+08	5.13176e+07
58079.5	7.37836e+07	1.18424e+08	5.13208e+07
58079.5	7.37693e+07	1.18431e+08	5.13239e+07
58079.6	7.37551e+07	1.18438e+08	5.13271e+07
58080	7.26532e+07	1.19001e+08	5.15715e+07
58080.1	7.25807e+07	1.19037e+08	5.15872e+07
58080.3	7.2107e+07	1.19265e+08	5.16916e+07
58080.3	7.20749e+07	1.19281e+08	5.16984e+07
58080.4	7.18784e+07	1.19378e+08	5.17407e+07
58099.1	2.59563e+07	1.33905e+08	5.8038e+07
58099.1	2.59402e+07	1.33908e+08	5.80391e+07
58099.1	2.5924e+07	1.3391e+08	5.80402e+07
58099.1	2.59079e+07	1.33913e+08	5.80412e+07
58099.1	2.58917e+07	1.33915e+08	5.80423e+07
58120.3	-2.93395e+07	1.33051e+08	5.76596e+07
58120.3	-2.93555e+07	1.33048e+08	5.76583e+07
58120.3	-2.93716e+07	1.33045e+08	5.7657e+07
58120.3	-2.93876e+07	1.33042e+08	5.76557e+07
58120.3	-2.94037e+07	1.33038e+08	5.76543e+07
58120.5	-2.96789e+07	1.32986e+08	5.76318e+07
58120.5	-2.96949e+07	1.32983e+08	5.76304e+07
58120.5	-2.97109e+07	1.3298e+08	5.76291e+07
58120.5	-2.9727e+07	1.32977e+08	5.76277e+07
58120.5	-2.9743e+07	1.32974e+08	5.76264e+07
